"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"t-332783";"Z_2";"3";"product";"FALSE";"50";"0.5";"0.5";"4";"100";"0.8504";"0.8504";"1.3447";"4.4649";"2.111";"2.111";"1.3676";"0.8504";"1.3676";"1.601";"0.4806";"0.9517";"1.6084";"1.601";"2.6856";"1.3676";"1.3676";"2.6333";"3.9721";"1.3676";"0.3791";"0.9517";"1.601";"0.5138";"0.9517";"0.5138";"1.3676";"1.3676";"1.601";"0.5138";"4.5209"
"z-249581";"Z_4";"10";"sum";"FALSE";"50";"5";"10";"2";"100";"0.31";"4.2867";"0.1624";"0.0678";"0.5062";"6.7911";"0.0674";"0.0805";"0.5329";"6.7911";"5.4867";"6.7911";"0.4917";"4.8112";"0.2032";"3.1708";"6.7911";"6.7911";"0.024";"8.8846";"0.2032";"1.8364";"9.0665";"9.306";"9.0401";"3.1708";"0.2125";"5.5033";"10.2537";"4.1794";"5.912"
"z-110850";"Z_6";"10";"sum";"FALSE";"10";"2";"5";"2";"100";"0";"0";"0";"0";"15.5455";"0";"0";"0";"0.4799";"0";"0";"2.9737";"0";"1.1946";"0.2082";"0";"0";"6.0969";"0";"0.6395";"0.9549";"0";"0.2479";"0.9117";"2.887";"0";"0.3766";"3.619";"2.887";"0.0173";"3.5952"
"x-394115";"Z_5";"10";"sum";"FALSE";"20";"2";"2";"4";"100";"18.3303";"19.3148";"7.7765";"11.1713";"5.0373";"17.4265";"8.5475";"14.889";"16.8524";"11.1985";"18.3303";"16.5648";"23.5879";"1.3215";"6.2456";"13.7178";"16.5648";"4.9967";"6.2456";"3.8517";"2.549";"9.867";"9.867";"9.4956";"10.0627";"11.0492";"10.711";"9.4956";"18.2039";"24.2748";"9.9814"
"w-796573";"Z_3";"20";"sum";"TRUE";"20";"10";"0";"2";"100";"2.7297";"12.4888";"4.8012";"4.5794";"4.2957";"2.189";"1.2533";"0.4982";"3.348";"3.6796";"14.6672";"4.0553";"4.8012";"3.4319";"2.5476";"5.9965";"1.8901";"10.8795";"1.2715";"3.8303";"0.6521";"8.5109";"4.041";"2.2405";"1.5438";"13.0293";"1.5438";"3.7379";"0.4496";"3.1362";"0.4713"
"z-347965";"Z_3";"3";"product";"FALSE";"10";"0.2";"0.2";"1";"100";"2.2705";"12.6871";"9.4117";"2.639";"7.6398";"11.203";"1.014";"2.2705";"16.3681";"10.2815";"6.2456";"3.7619";"4.6387";"4.6229";"0.1598";"5.9606";"7.1564";"2.1011";"1.7174";"7.6632";"1.1675";"4.6229";"1.7174";"0.1598";"4.6229";"9.042";"10.9019";"0.9027";"0.6";"0.6";"2.8006"
"y-551356";"Z_2";"50";"sum";"FALSE";"2";"2";"5";"2";"100";"2.968";"0";"0";"0";"0";"6.8301";"2.8396";"0.1431";"1.1637";"0";"0";"0";"0";"0";"0";"6.08";"0.7838";"0.1654";"5.2148";"3.1635";"5.555";"0";"0";"0";"0";"2.4345";"2.148";"0.0048";"4.7102";"0";"2e-04"
"m-712673";"Z_5";"5";"product";"TRUE";"5";"0.1";"2";"4";"100";"0.871";"0.2189";"0.4713";"0.4149";"0.2585";"0.7113";"2.3917";"0.871";"5.7632";"0.6521";"0.7538";"0.2148";"0.3489";"2.382";"0.4588";"2.2545";"0.5812";"0.3632";"4.6003";"2.4942";"4.6847";"0.7538";"1.3265";"1.1816";"1.0189";"2.1331";"2.3917";"0.4696";"3.6925";"3.5493";"4.8357"
"w-394715";"Z_5";"20";"product";"FALSE";"50";"0.5";"10";"2";"100";"0.1278";"0.309";"0.3787";"0.0423";"0.2144";"0.1262";"0.039";"0.0209";"0.3344";"0.0592";"0.3022";"1.1667";"0.8545";"0.303";"0.2618";"0.0037";"0.5855";"0.4799";"0.039";"0.303";"0.6984";"0.1521";"0.0848";"0.5675";"0.303";"0.0848";"0.3344";"0.0312";"0.1521";"0.1277";"0.1521"
"m-275192";"Z_4";"3";"sum";"TRUE";"100";"2";"0.1";"3";"100";"5.8178";"6.0969";"1.1946";"9.1717";"1.7913";"14.3754";"3.4252";"7.6865";"0.8043";"2.3257";"5.8178";"4.5456";"2.8285";"0.6002";"4.6229";"2.8285";"14.7715";"2.591";"2.3944";"3.3117";"4.5331";"3.4252";"0.5405";"12.4943";"2.8006";"5.5146";"1.5394";"9.6517";"3.8003";"5.5146";"4.4999"
"t-690593";"Z_4";"2";"product";"FALSE";"5";"0.5";"0.2";"3";"100";"1.4917";"0.1982";"9.9693";"0.1486";"1.0063";"0.4265";"5.5658";"0.9913";"2.3254";"4.1165";"0.2873";"2.0121";"9.7684";"0.6466";"1.5495";"4.7596";"0.2873";"1.1774";"0.8269";"2.187";"0.139";"4.3855";"0.6782";"9.0142";"3.6234";"3.6151";"5.8433";"1.4917";"3.3466";"2.3254";"5.948"
"t-558753";"Z_5";"20";"product";"TRUE";"2";"10";"0.2";"3";"100";"0.9042";"0.8831";"1.5394";"0.8831";"0.9042";"0.9947";"0.4768";"0.4587";"0.8072";"2.0261";"0.8831";"1.7166";"1.5394";"0.0177";"0.8528";"1.5606";"0.4587";"0.7784";"0.9947";"0.0132";"0.2887";"0.6906";"0.0271";"0.0243";"0.0056";"3.6327";"0.0506";"0.0506";"0.0054";"0.0406";"0.0038"
"h-675315";"Z_3";"3";"product";"FALSE";"3";"0.2";"0.5";"1";"100";"4.92";"3.3548";"0.1729";"3.6609";"0.8973";"2.2677";"0.2854";"1.4179";"0.8423";"0.2216";"3.8666";"0.7254";"0.0931";"1.9282";"1.133";"0.6598";"3.1837";"1.2039";"0.8563";"0.3683";"0.8563";"0.2854";"0.0553";"2.6333";"0.009";"3.055";"0.1808";"0.3111";"0.0239";"0.5405";"0.0755"
"m-930832";"Z_5";"20";"product";"FALSE";"100";"1";"0.2";"1";"500";"3.1479";"4.1808";"2.7096";"1.951";"6.4662";"4.5845";"1.5437";"1.4587";"1.2274";"0.7767";"1.4097";"1.2589";"1.6553";"11.4636";"1.7553";"0.5706";"2.9044";"1.6829";"1.4656";"5.6754";"13.0782";"4.7629";"2.8923";"9.0929";"3.4363";"1.5875";"6.624";"3.8421";"4.6908";"0.2162";"2.7429"
"l-945784";"Z_1";"20";"sum";"TRUE";"3";"0.2";"0";"2";"500";"0.3493";"6.969";"4.3236";"2.0531";"8.9558";"2.3692";"1.151";"1.7486";"2.9424";"6.8892";"6.8583";"5.4535";"2.7195";"6.3419";"7.0321";"1.9915";"3.1155";"2.4317";"0.8351";"1.3533";"3.8197";"5.9732";"3.3537";"6.5076";"2.9424";"5.0014";"3.7397";"1.4862";"3.0461";"4.296";"3.2119"
"u-432705";"Z_5";"50";"sum";"TRUE";"100";"5";"0.1";"3";"500";"0.5866";"0.4451";"0.6528";"1.1732";"3.1309";"0.9758";"0.8447";"1.003";"1.1732";"0.5035";"0.7946";"2.1508";"1.1152";"1.8213";"0.8918";"0.6528";"0.7946";"1.2325";"0.9489";"1.003";"0.4451";"1.1152";"1.6144";"1.2626";"0.9223";"1.0584";"1.1732";"1.144";"1.003";"1.5625";"1.1732"
"x-674827";"Z_4";"5";"product";"FALSE";"50";"0.5";"5";"4";"500";"2.8397";"3.0512";"0.1813";"1.2841";"0.1813";"1.2769";"1.7581";"1.4744";"0.5668";"4.0671";"3.7847";"4.781";"1.5936";"2.1946";"3.4989";"0.7435";"2.2683";"0.7001";"2.1322";"1.2005";"3.4555";"5.9604";"2.915";"0.9528";"4.0345";"3.4555";"1.2902";"2.1807";"2.4923";"2.2112";"4.2538"
"x-974414";"Z_5";"20";"sum";"FALSE";"10";"0.1";"1";"4";"500";"0.0015";"0.0024";"0.0049";"0.0107";"0.0062";"0.0619";"0.0029";"0.0169";"0.0066";"0.0055";"0.0015";"0.0121";"0.0017";"0.0293";"0.0077";"0.0249";"0.0064";"0.0128";"0.0049";"0.0194";"0.0277";"0.0011";"0.0015";"8e-04";"0.0095";"0.0078";"0.0055";"0.0092";"0.0098";"0.0098";"0.0021"
"h-186388";"Z_4";"50";"product";"TRUE";"100";"0.5";"0";"3";"500";"5.8052";"3.5692";"5.1302";"1.3534";"0.8379";"6.6922";"7.5572";"1.2086";"2.7457";"8.6828";"1.9334";"1.8311";"14.3811";"4.8404";"2.7197";"6.7257";"6.4245";"1.5284";"11.8275";"2.4999";"1.0261";"13.818";"7.446";"1.5614";"2.1984";"11.8275";"8.9712";"1.0258";"3.1234";"1.5614";"0.7015"
"t-754122";"Z_2";"10";"sum";"TRUE";"5";"2";"0";"4";"500";"2.8999";"0.2515";"2.5973";"3.3562";"4.5234";"0.5427";"6.263";"2.7455";"6.38";"0.8689";"0.1445";"0.2943";"4.4939";"2.7115";"5.2162";"0.2539";"1.6667";"0.5585";"5.7723";"3.0738";"4.4857";"0.2654";"0.2501";"0.2831";"6.2095";"1.9612";"0.4457";"1.9612";"9.131";"0.2128";"0.4134"
"m-670761";"Z_5";"5";"sum";"TRUE";"10";"0.5";"0.1";"1";"500";"1.4469";"0.9772";"5.9701";"2.0359";"1.3266";"5.6741";"3.8894";"4.5412";"2.7889";"2.9318";"0.525";"4.6391";"3.2715";"2.9027";"2.1221";"8.3883";"2.189";"3.2526";"2.0525";"3.1171";"0.9879";"6.0708";"3.9374";"0.9695";"0.7316";"3.1681";"3.487";"0.4081";"0.1156";"0.4241";"1.4867"
"l-217386";"Z_2";"3";"sum";"FALSE";"5";"0.5";"10";"4";"500";"2.5662";"6.7274";"3.5174";"4.3097";"1.7284";"2.5886";"1.5481";"2.5754";"1.1738";"2.8161";"0.8131";"3.2654";"4.5687";"2.7601";"2.5692";"2.8925";"3.2841";"1.7651";"1.3957";"4.4712";"1.3955";"1.4324";"2.3761";"1.4292";"0.3764";"2.4322";"0.7091";"1.5008";"0.8131";"0.7181";"1.4463"
"s-581081";"Z_2";"100";"sum";"TRUE";"100";"0.1";"2";"4";"500";"1.9342";"1.071";"3.0534";"2.1151";"2.2783";"0.9965";"2.02";"2.5833";"0.9109";"5.1957";"2.942";"2.7285";"0.9655";"0.9424";"0.899";"1.368";"1.4093";"3.2605";"3.8284";"1.1779";"2.3108";"2.1151";"1.1689";"0.2227";"1.1779";"1.3161";"0.149";"2.1722";"0.9655";"6.1342";"2.3025"
"j-684965";"Z_1";"10";"product";"FALSE";"2";"1";"0";"1";"500";"0.0202";"2.2057";"1.6516";"0.3599";"0.7015";"0.0031";"0.0182";"0.0019";"0.0327";"4.6769";"0.2543";"0.2195";"1.4433";"2.8249";"0.3427";"0.0126";"3e-04";"0.0255";"0.0233";"0.0041";"0.0162";"1.2879";"1.6853";"0.7015";"0.9829";"0.1174";"0.005";"0.0269";"0.0106";"2.2162";"0.021"
"e-318576";"Z_1";"100";"product";"TRUE";"2";"2";"0.2";"2";"500";"2.6951";"0.392";"1.18";"3.0727";"0.4332";"1.2003";"4.5535";"6.5381";"4.5434";"0.4317";"0.7565";"0.1296";"0.4293";"0.4432";"0.4595";"1.5762";"1.1747";"1.4072";"1.6791";"4.5434";"2.8264";"0.6845";"0.6857";"1.19";"1.3075";"0.818";"1.2497";"1.5155";"4.5971";"1.18";"1.5476"
"j-456675";"Z_4";"3";"product";"TRUE";"10";"5";"2";"4";"500";"0.7101";"0.5303";"0.5469";"0.3585";"0.2415";"0.2178";"0.4256";"0.4234";"1.7076";"1.1516";"0.3585";"0.6374";"0.1859";"0.5462";"0.3825";"0.0497";"0.4048";"0.4276";"0.3043";"0.751";"1.2563";"0.3959";"1.2167";"0.058";"0.1808";"0.9869";"1.9153";"0.581";"0.2341";"0.5146";"0.5889"
"r-992715";"Z_5";"5";"product";"TRUE";"20";"0";"0.2";"1";"500";"3.2389";"2.8922";"5.2211";"5.2211";"5.006";"5.4666";"4.6171";"2.1141";"4.5318";"3.3107";"3.3478";"7.4724";"1.3186";"0.0439";"2.0338";"9.2271";"8.3308";"2.9845";"6.5645";"0.3833";"3.7414";"5.2595";"0.0309";"2.8357";"0.2702";"3.4292";"1.4752";"2.5436";"0.1501";"0.107";"0.2213"
"b-194085";"Z_5";"5";"product";"TRUE";"3";"10";"5";"2";"500";"2.9905";"3.3584";"4.7352";"3.2573";"0.2232";"3.4752";"5.016";"5.3014";"5.2139";"2.9786";"9.1132";"2.1092";"5.4452";"1.9202";"0.0853";"8.4698";"9.0008";"1.8987";"3.8397";"7.5891";"4.8372";"7.3047";"1.6349";"0.1447";"2.5478";"1.78";"7.7122";"1.2927";"5.1444";"9.5961";"8.9552"
"j-664157";"Z_6";"50";"product";"TRUE";"3";"2";"0.5";"2";"500";"0.0047";"0.0026";"0.6504";"0.0023";"0.0572";"0.0784";"1.7283";"1e-04";"0.327";"0.2108";"0.0222";"0.2363";"1.4625";"1.9307";"0.0848";"0.9745";"0.0376";"0.1332";"1.9975";"8.7699";"0.0382";"0.1607";"15.4261";"0.36";"0.3227";"0.8958";"8.7699";"0.1069";"1.8619";"13.0214";"4.9359"
"g-174763";"Z_5";"20";"sum";"FALSE";"3";"0.5";"5";"4";"500";"1.7535";"3.2902";"1.0643";"7.12";"2.827";"3.2902";"2.8548";"4.4876";"5.4438";"0.6872";"8.7089";"3.2048";"8.4275";"7.1194";"21.131";"4.54";"5.3359";"13.8678";"5.3276";"4.7367";"6.2565";"3.2484";"7.005";"8.7089";"5.4212";"2.8805";"11.172";"8.5755";"8.613";"1.9481";"1.9917"
"k-599248";"Z_3";"10";"sum";"FALSE";"100";"5";"0.1";"4";"500";"4.6446";"3.6883";"3.9713";"4.3583";"4.8381";"2.9268";"1.0111";"2.9352";"3.3996";"1.9692";"1.6183";"6.0786";"5.0996";"5.0356";"4.0554";"4.4548";"1.8076";"3.5654";"3.1459";"3.4131";"3.0803";"3.7353";"3.7353";"4.4548";"2.3545";"2.6323";"4.0871";"2.4913";"4.2616";"5.096";"1.3741"
"h-577569";"Z_4";"10";"sum";"FALSE";"5";"1";"0.2";"2";"500";"0.3024";"0.6218";"3.054";"0.3858";"0.0381";"0.2145";"1.0946";"0.143";"0.6188";"0.1438";"0.2804";"0.1038";"0.6948";"0.0933";"0.0291";"5.0024";"0.1621";"0.0333";"3.1167";"0.4398";"0.2033";"1.1229";"0.0558";"0.149";"0.0553";"0.6101";"1.0158";"0.036";"1.3013";"0.0118";"0.2286"
"u-158351";"Z_1";"2";"sum";"FALSE";"5";"5";"0.2";"3";"500";"0.0014";"0.1092";"1.305";"0.5706";"0.3949";"0";"0.0117";"0.0011";"0.0053";"5.653";"2.3824";"0.0205";"1.7423";"0.1567";"0.1092";"0.003";"1e-04";"5e-04";"0.1622";"0.0044";"0.0217";"0.6061";"2.3699";"0.4849";"0.0238";"0.0126";"0.0103";"0.0205";"0.5691";"11.7577";"0.0231"
"z-859296";"Z_4";"5";"product";"TRUE";"10";"0";"0";"2";"500";"1.0744";"1.6209";"0.6663";"4.3611";"1.3942";"0.3902";"0.6452";"0.7801";"1.7996";"0.3604";"1.0416";"3.4682";"0.4826";"0.4046";"1.3095";"0.7204";"0.1882";"1.3815";"1.1977";"1.2792";"3.1256";"0.6932";"0.7837";"7.4674";"1.9283";"0.9446";"0.7837";"3.155";"1.1111";"3.8183";"2.8271"
"f-870269";"Z_1";"100";"sum";"FALSE";"20";"0.2";"5";"2";"500";"0.2064";"0.9808";"2.621";"3.6408";"1.4206";"0.1423";"4.9206";"1.4296";"0.0896";"2.1047";"1.2673";"5.4645";"2.3648";"5.1119";"2.1325";"2.3222";"0.6726";"0.6521";"3.1218";"0.3813";"0.1936";"4.9198";"2.7015";"6.2092";"1.1538";"0.958";"0.547";"0.2982";"0.6431";"2.4135";"0.3649"
"f-417674";"Z_3";"10";"sum";"TRUE";"5";"1";"0.1";"2";"500";"2.7224";"0.4558";"0.5805";"1.2463";"0.7953";"2.6195";"1.2075";"0.9815";"1.478";"0.2245";"0.4174";"1.592";"0.777";"1.5245";"1.2408";"4.0106";"0.4171";"0.9562";"4.0025";"1.2987";"1.0834";"0.3847";"0.4691";"3.1008";"1.9481";"3.8913";"0.4245";"3.796";"4.746";"2.6985";"2.4645"
"f-868180";"Z_3";"2";"product";"TRUE";"2";"5";"0.2";"2";"500";"2.6392";"3.3757";"0.1967";"4.7051";"2.5139";"1.3039";"3.6924";"7.6946";"1.7085";"0.3062";"4.1525";"1.3757";"5.4029";"3.597";"3.0706";"3.8714";"3.4422";"1.3553";"3.8935";"1.5605";"0.7622";"0.2487";"0.5962";"2.6783";"5.4029";"2.4868";"2.0007";"1.4671";"3.957";"5.5399";"2.7995"
"q-665522";"Z_3";"50";"sum";"FALSE";"10";"10";"0.2";"1";"500";"0";"0";"0";"0";"0";"6.2229";"0";"0";"0";"0";"4e-04";"0";"0";"0";"0";"0.2638";"0.988";"0.1536";"0";"0";"0";"0";"0";"0";"0";"0.1219";"0.0053";"2e-04";"0";"0";"0.0163"
"c-890326";"Z_5";"10";"product";"FALSE";"5";"0.2";"10";"2";"500";"3.1759";"6.9371";"4.0794";"6.2644";"7.3785";"4.0925";"10.0426";"6.651";"2.4925";"3.7773";"6.3067";"8.2242";"5.0745";"5.6951";"2.9753";"8.0049";"4.0349";"6.3612";"2.4506";"4.1508";"2.521";"3.8832";"9.1922";"2.5183";"5.0864";"6.2644";"8.0515";"2.2585";"3.2806";"2.1443";"9.4244"
"t-856848";"Z_6";"10";"sum";"FALSE";"50";"0.5";"2";"3";"500";"0.5041";"0.0632";"2.1997";"0";"1.5473";"0.7019";"5.2811";"0";"1.9401";"3.7966";"0";"0.8485";"3e-04";"1.5446";"0.0121";"3.1073";"0";"1.8746";"0.0032";"1.6581";"0.0189";"0.03";"1.7254";"0.04";"2.8871";"0.0028";"0.7079";"0.0891";"0.5452";"2.4962";"6.9463"
"w-220835";"Z_3";"20";"product";"FALSE";"3";"10";"5";"2";"500";"3.2355";"0";"5.681";"0";"1e-04";"7.8801";"1.9925";"10.4538";"1.643";"4.8168";"0.0101";"0";"0.6838";"10.7524";"0";"7.2866";"8.6492";"5.5399";"2.6888";"0.4024";"7.2238";"6.2649";"10.6026";"1e-04";"0.1995";"7.2866";"2.6952";"11.0576";"0.0953";"0.0036";"2.7464"
"d-752097";"Z_2";"5";"sum";"TRUE";"50";"0";"1";"3";"500";"8.1427";"0.2213";"3.7517";"6.9484";"3.0283";"1.3574";"3.002";"7.1609";"9.3822";"0.6734";"0.186";"0.1876";"5.7328";"2.3397";"3.1442";"0.6129";"0.5159";"0.2696";"4.1843";"1.7951";"4.8253";"2.3759";"1.7223";"0.4017";"4.1088";"0.7618";"1.0725";"0.9833";"7.3734";"0.3009";"0.7523"
"h-570786";"Z_5";"10";"sum";"FALSE";"50";"0.5";"5";"1";"500";"2.1777";"2.8765";"2.673";"0.9461";"2.49";"0.9839";"2.2683";"0.7873";"7.9559";"1.2142";"1.178";"2.6321";"1.3066";"0.8665";"0.0926";"2.1529";"0.8223";"5.9543";"2.1453";"0.8665";"0.037";"1.49";"1.694";"0.0706";"0.3627";"0.1853";"0.7679";"0.9595";"0.2974";"0.1787";"0.115"
"e-760321";"Z_4";"2";"product";"TRUE";"20";"10";"2";"3";"500";"0";"0";"0.1732";"0";"0";"0.1949";"0.7901";"0";"0";"14.4882";"0.0067";"0";"0.502";"0.0386";"0";"2.2315";"0.0542";"9e-04";"1.9547";"0.0143";"0";"0.5622";"0.0681";"0.249";"0.0191";"0.2045";"5.1061";"1.9598";"0";"0.7319";"0.0388"
"p-786246";"Z_5";"100";"sum";"FALSE";"100";"0.2";"0.1";"2";"500";"2.885";"3.3916";"2.6874";"4.3624";"1.343";"0.8763";"1.0066";"4.9311";"6.7508";"0.7476";"1.4096";"1.9254";"2.3009";"2.1696";"0.373";"2.8168";"7.2177";"2.3588";"2.5288";"0.3141";"1.8706";"0.6115";"0.2387";"0.7109";"0.2979";"3.3916";"0.3016";"0.2538";"0.165";"0.0766";"0.3126"
"j-929634";"Z_6";"100";"sum";"TRUE";"3";"0.5";"10";"1";"500";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.5054";"0";"0";"0";"0";"0";"0"
"u-237683";"Z_3";"20";"sum";"FALSE";"2";"0.1";"0.1";"1";"500";"9.3759";"9.9088";"2.7106";"9.9586";"5.2774";"9.2128";"2.7106";"9.4839";"6.8461";"2.7106";"9.5376";"4.4905";"2.4276";"2.3565";"2.64";"3.0609";"3.1227";"4.5152";"2.64";"3.9538";"2.0704";"2.2852";"2.4986";"3.2692";"2.3565";"2.4276";"2.0704";"2.1422";"2.8511";"3.6818";"3.7025"
"b-425281";"Z_4";"2";"sum";"FALSE";"2";"0.1";"0.2";"2";"500";"5.4004";"8.1408";"2.7117";"8.9937";"0.8799";"8.6424";"2.1523";"12.0653";"0.1865";"6.8789";"8.0855";"2.6254";"5.4214";"0.1723";"0.0957";"1.8294";"8.9937";"0.5274";"8.6515";"1.0593";"3.28";"3.9881";"0.1051";"2.7421";"0.1283";"2.2587";"0.8219";"1.0703";"2.0166";"0.7059";"0.4561"
"w-373526";"Z_5";"10";"product";"TRUE";"20";"0.1";"0";"3";"500";"0.8776";"1.1628";"0.7229";"0.5714";"0.3465";"1.1245";"1.1628";"0.2642";"1.0173";"0.3627";"0.3192";"0.5685";"0.1809";"1.0014";"0.3081";"0.3233";"0.5391";"2.5501";"1.3107";"2.5191";"1.3875";"0.4327";"1.3453";"1.9035";"0.6861";"1.0558";"3.2051";"2.3363";"1.7459";"0.5555";"1.0114"
"k-932450";"Z_1";"10";"sum";"FALSE";"2";"1";"0";"3";"500";"7.2888";"1.3168";"0.9205";"4.718";"1.6729";"0.2641";"1.884";"4.0733";"4.7905";"0.2858";"1.1301";"0.6863";"2.2064";"4.2595";"4.7478";"0.3102";"1.6397";"0.8919";"2.6498";"4.4643";"5.183";"1.0855";"1.0282";"0.6373";"2.225";"0.9516";"0.0824";"3.2616";"1.4268";"0.4166";"1.2982"
"o-375371";"Z_3";"10";"sum";"FALSE";"3";"0";"0";"3";"500";"0.6591";"0.4025";"0.0186";"0.4263";"0.5574";"1.7847";"0.0352";"0.0967";"0.0131";"2.2716";"0.6029";"1.0356";"0.0416";"0.0775";"0.2326";"0.8447";"3.3414";"6.5772";"0.0022";"0.3503";"0.3424";"2.0124";"1.544";"0.5799";"0.4838";"0.9755";"1.3163";"1.267";"0.153";"1.3815";"0.9136"
"w-120107";"Z_4";"5";"sum";"FALSE";"100";"1";"0";"4";"500";"0.1493";"0.0251";"0.1988";"0.2282";"0.0804";"0.0975";"0.0507";"0.0678";"0.0433";"0.2292";"0.0425";"0.0342";"0.0351";"0.0156";"0.0548";"0.178";"0.0176";"0.1444";"0.1943";"0.0053";"0.0222";"0.043";"0.0911";"0.0572";"0.0146";"0.0195";"0.0035";"0.2978";"0.039";"0.0433";"0.0896"
"e-420343";"Z_4";"20";"sum";"TRUE";"10";"5";"0.2";"1";"500";"11.2045";"0";"8.6066";"2.8617";"0";"2e-04";"9.3857";"0.4693";"0";"9.8271";"0.0503";"0";"2.7279";"0";"1e-04";"1.8342";"0.0064";"8e-04";"16.9323";"0";"1e-04";"2.9988";"4e-04";"0.0011";"7e-04";"1.9052";"0.0036";"0.0485";"0";"9e-04";"0.0018"
"w-894161";"Z_3";"10";"product";"TRUE";"3";"1";"1";"4";"500";"0.2837";"1.3488";"0.3062";"0.4544";"0.7142";"2.6203";"1.148";"0.2819";"5.0538";"5.1408";"1.7158";"1.9297";"1.1382";"0.4544";"3.5276";"0.879";"2.4288";"6.1927";"0.2018";"4.3436";"0.0729";"0.7658";"0.3188";"2.6403";"0.1184";"2.5279";"1.4167";"0.5185";"0.7067";"1.3709";"0.5185"
"t-706103";"Z_1";"10";"sum";"FALSE";"50";"0.2";"10";"4";"500";"2.1681";"4.5815";"0.5488";"5.0184";"4.2101";"1.301";"0.9959";"4.8797";"3.4023";"6.8451";"1.7031";"2.75";"2.5861";"1.5837";"3.6121";"3.9082";"2.8499";"6.5739";"5.9308";"0.6816";"3.5782";"1.9653";"1.2402";"6.4657";"5.2829";"1.3807";"8.8586";"7.6643";"4.2101";"3.7395";"4.7241"
"a-253745";"Z_4";"50";"product";"FALSE";"3";"2";"10";"1";"500";"0";"0";"4.3313";"0";"0";"0";"0.3825";"0";"0";"0.0164";"0";"0";"0.001";"0";"0";"0.0389";"0";"0";"0";"1e-04";"0";"0.1278";"1e-04";"0";"0.0445";"0.1342";"0";"0";"0.0082";"0.0017";"0"
"g-664194";"Z_1";"50";"product";"TRUE";"100";"0.1";"0.5";"3";"500";"1.2273";"0.0414";"0.0226";"0.1";"0.0839";"1.1771";"0.0369";"0.2026";"0.0942";"0.074";"0.0406";"0.0885";"0.0619";"0.0432";"0.0441";"0.3236";"0.5311";"0.5785";"0.0297";"0.1864";"0.0392";"0.0023";"0.0169";"0.1594";"0.0919";"0.6138";"1.549";"0.0881";"0.084";"0.0207";"0.1564"
"f-224724";"Z_1";"5";"sum";"TRUE";"50";"1";"0.5";"3";"500";"0.4474";"2.1893";"0.7689";"3.9115";"2.5694";"0.0493";"0.1741";"0.3505";"0.136";"1.1058";"2.5989";"2.1878";"3.8004";"1.1471";"2.519";"0.0428";"0.0838";"0.0527";"0.4362";"0.4953";"0.1586";"0.7652";"1.063";"3.5075";"2.2757";"0.0067";"0.0117";"0.0646";"0.2103";"0.3789";"0.0204"
"e-673692";"Z_3";"2";"sum";"FALSE";"100";"0.1";"0.2";"2";"500";"4.3754";"3.5279";"3.4949";"2.9995";"0.0456";"2.4201";"0.3739";"0.9587";"0.0324";"6.2768";"6.2064";"1.0435";"2.1363";"0.0668";"0.0016";"0.4569";"2.5495";"1.0602";"0.1782";"0.1577";"0.0012";"16.6798";"0.2084";"0.2091";"0.0014";"1.9588";"0.372";"0.3506";"0.0375";"0.0692";"0.5544"
"a-512435";"Z_1";"20";"product";"FALSE";"2";"0.2";"5";"1";"500";"0.1212";"2.7937";"8.0082";"15.3309";"5.3377";"0.4224";"0.0704";"0.383";"0.0561";"3.7955";"11.2763";"4.3529";"7.2346";"3.8058";"6.4788";"0.0068";"0.9771";"0.0087";"0.1319";"0.0472";"0.0226";"15.4983";"7.4613";"12.426";"5.9633";"0.0063";"3e-04";"0.2679";"0.153";"2.5618";"0.4384"
"r-676123";"Z_3";"100";"sum";"FALSE";"100";"0";"0.1";"2";"500";"0.0655";"11.1048";"0.0752";"0.3958";"6.6792";"0.1748";"0.0012";"0.2936";"1.5012";"6.0214";"9.0903";"9.7981";"0.1385";"1.7423";"4.5817";"0.0418";"0.0685";"1.4358";"0.0248";"2.2293";"4.3921";"4.1118";"6.5179";"1.5905";"4.3191";"0.2794";"3.8065";"4.8139";"5.5728";"1.0385";"2.5597"
"d-921644";"Z_4";"10";"sum";"FALSE";"2";"0.5";"0.5";"2";"500";"1.1142";"5.4192";"7.0343";"5.6365";"0.1951";"4.4223";"2.0911";"3.5837";"0.1944";"5.0594";"3.1777";"0.587";"4.8184";"0.9784";"0.0529";"7.8143";"1.1298";"0.0659";"3.0488";"0.7389";"0.5854";"2.1829";"1.4709";"0.8148";"0.4398";"6.1835";"2.0762";"0.5795";"0.088";"1.6727";"2.5591"
